34755,31,10,21,1,29,12,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,,,
199306,3,1,2,1,5,6,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,,,
36576,21,5,16,1,14,1297,26,0,51,1,59,1,0,0,0,0,0,0,0,0,0,0,,,
139769,21,3,18,1,23,14,0,0,0,0,47,1,0,0,3,0,0,0,0,0,0,0,,,
18066,26,1,25,1,13,0,18,4,45,0,91,1,0,2,0,0,0,0,0,0,0,0,,,
118809,14,1,13,1,16,4,1,1,1,0,55,1,0,0,0,0,0,0,0,0,0,0,,,
107470,20,3,17,1,23,16,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,,,
16785,27,11,16,1,11,149,17,0,23,0,62,1,0,0,1,0,0,0,0,0,0,0,,,
136288,1,1,0,1,2,16,1,1,1,0,74,1,0,0,0,0,0,0,0,0,0,0,,,
33816,168,1,167,1,112,149,4,0,8,0,54,1,0,47,1,0,0,0,0,0,0,0,,,
238329,138,3,135,1,95,382,6,0,21,0,82,1,0,0,0,0,7,1,1992,0,0,3,,,2007-11-30
175604,6,3,3,1,9,7,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,,,
121397,2,1,1,1,3,1,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,,,
42234,8,3,5,1,3,7,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,,,
182650,48,22,26,1,54,62,5,5,5,0,66,1,0,0,0,0,0,0,0,0,0,0,,,
220346,10,8,2,1,12,27,3,1,4,0,50,1,0,0,0,0,0,0,0,0,0,0,,,
105664,56,24,32,1,29,34,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,,,
243345,149,100,49,1,128,256,20,0,39,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
140246,6,2,4,1,5,3,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,,,
111379,28,9,19,1,27,31,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,,,
34839,7,3,4,1,5,5,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,,,
71844,330,9,321,1,214,708,9,0,17,0,70,1,0,0,12,0,15,1,3605,0,9,0,,2012-06-20,
122001,42,4,38,1,41,255,4,0,8,0,34,1,0,0,0,0,1,1,0,0,4,0,,2009-06-21,
4353,14,2,12,1,3,382,97,1,104,0,66,1,0,0,0,0,0,0,0,0,0,0,,,
129635,8,8,0,1,11,8,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,,,
189624,8,4,4,1,5,125,14,0,17,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
93480,63,23,40,1,50,78,1,0,1,0,50,1,0,0,2,0,0,0,0,0,0,0,,,
26374,6,5,1,1,3,0,42,42,42,0,82,1,0,1,0,0,0,0,0,0,0,0,,,
118548,29,20,9,1,29,36,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,,,
114572,1,1,0,1,17,13,1,1,1,0,50,1,0,0,0,0,0,0,0,0,0,0,,,
127075,257,119,138,1,146,229,26,26,26,0,46,1,0,0,0,0,0,0,0,0,0,0,,,
34431,52,7,45,1,54,329,12,1,16,0,70,1,0,0,0,0,0,0,0,0,0,0,,,
135070,255,28,227,1,98,97,9,9,9,0,74,1,0,0,0,0,0,0,0,0,0,0,,,
27486,32,2,30,1,31,14,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,,,
14061,19,2,17,1,24,23,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,,,
64310,7,2,5,1,10,15,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
194779,15,7,8,1,8,10,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,,,
74714,19,15,4,1,30,25,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,,,
174248,96,16,80,1,44,178,4,0,7,0,78,1,0,0,4,0,0,0,0,0,0,0,,,
151484,51,1,50,1,47,7,1,0,5,0,46,1,0,0,0,0,0,0,0,0,0,0,,,
71200,8,2,6,1,9,7,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,,,
215053,5,1,4,1,6,8,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,,,
43366,14,8,6,1,16,39,12,0,17,0,42,1,0,0,0,0,0,0,0,0,0,0,,,
212238,4,2,2,1,4,5,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,,,
38888,354,1,353,1,186,509,9,0,17,0,66,1,0,0,0,0,6,1,5116,0,0,1,,,2015-11-23
148036,49,11,38,1,31,24,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,,,
233308,4,4,0,1,3,2,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,,,
87319,7,2,5,1,2,6,15,15,15,1,54,1,0,0,0,0,0,0,0,0,0,0,,,
104320,19,18,1,1,20,21,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,,,
190915,36,9,27,1,33,461,15,0,39,0,22,1,0,1,0,0,0,0,0,0,0,0,,,
126545,4,1,3,1,2,83,19,0,25,0,34,1,0,0,0,0,0,0,0,0,0,0,,,
194875,66,8,58,1,42,552,31,4,43,0,29,1,0,0,0,0,16,1,14,0,8,0,,2006-09-25,
97775,5,2,3,1,6,7,25,0,41,0,65,1,0,0,0,0,1,1,0,2,0,0,1995-11-08,,
65721,24,17,7,1,24,23,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,,,
80114,18,4,14,1,16,47,8,8,8,0,61,1,0,0,1,0,0,0,0,0,0,0,,,
48080,18,2,16,1,12,55,5,1,5,0,49,1,0,0,1,0,0,0,0,0,0,0,,,
11310,16,3,13,1,11,492,28,1,157,1,65,1,0,0,0,0,33,1,16,3,0,0,1995-10-14,,
176620,2,1,1,1,2,14,1,0,1,0,61,1,0,0,0,0,0,0,0,0,0,0,,,
2456,1,1,0,1,1,2,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,,,
178054,1,1,0,1,3,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,,,
137494,23,6,17,1,21,21,1,0,1,0,49,1,0,0,0,0,0,0,0,0,0,0,,,
37818,6,1,5,1,7,66,7,1,9,0,49,1,0,0,0,0,0,0,0,0,0,0,,,
241560,90,1,89,1,134,87,70,1,81,0,57,1,0,0,0,0,0,0,0,0,0,0,,,
48028,11,1,10,1,9,9,3,3,3,0,49,1,0,0,0,0,0,0,0,0,0,0,,,
39900,99,9,90,1,57,94,2,2,2,0,65,1,0,0,0,0,0,0,0,0,0,0,,,
145714,6,1,5,1,19,12,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,,,
210175,9,1,8,1,9,8,1,1,1,0,57,1,0,0,0,0,0,0,0,0,0,0,,,
19263,110,37,73,1,65,55,5,0,6,0,93,1,0,0,1,0,0,0,0,0,0,0,,,
47147,538,3,535,1,460,1081,24,0,36,0,49,1,0,0,0,0,23,1,17,0,3,0,,2006-12-29,
208105,11,6,5,1,18,17,62,33,93,0,65,1,0,0,0,0,0,0,0,0,0,0,,,
234238,108,36,72,1,36,44,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,,,
20447,27,3,24,1,16,41,2,1,2,0,25,1,0,0,0,0,0,0,0,0,0,0,,,
193956,276,37,239,1,133,85,0,0,0,0,57,1,0,14,69,0,0,0,0,0,0,0,,,
89489,15,9,6,1,13,17,13,13,13,0,53,1,0,0,0,0,0,0,0,0,0,0,,,
242015,20,10,10,1,12,10,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,,,
1141,6,1,5,1,5,7,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,,,
227015,57,30,27,1,62,38,0,0,0,0,85,1,0,0,0,0,0,0,0,0,0,0,,,
188143,86,76,10,1,91,71,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,,,
54481,98,1,97,1,128,940,44,0,68,0,25,1,0,0,0,0,0,0,0,0,0,0,,,
6940,447,40,407,1,84,3458,139,0,259,0,53,1,0,0,0,0,380,1,258,0,0,40,,,2000-08-10
106385,2,1,1,1,1,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,,,
110975,6,2,4,1,8,8,1,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,,,
26453,1,1,0,1,1,1,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,,,
96889,164,67,97,1,85,74,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,,,
241132,8,1,7,1,8,89,20,20,20,0,29,1,0,0,0,0,0,0,0,0,0,0,,,
223205,78,20,58,1,66,52,2,0,2,0,49,1,0,0,0,0,0,0,0,0,0,0,,,
219946,602,66,536,1,271,527,3,0,7,0,29,1,0,29,22,0,2,1,893,66,0,0,2011-07-29,,
5625,71,33,38,1,42,40,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,,,
184029,57,57,0,1,60,62,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,,,
109311,242,35,207,1,127,356,12,0,28,0,53,1,0,28,21,0,0,0,0,0,0,0,,,
150131,7,6,1,1,6,106,10,0,25,0,37,1,0,0,0,0,0,0,0,0,0,0,,,
49280,11,6,5,1,13,10,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,,,
64503,1,1,0,1,1,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,,,
53288,2,2,0,1,2,2,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,,,
156399,69,4,65,1,32,663,21,2,44,1,76,1,0,0,3,0,7,1,23,4,0,0,2016-04-29,,
225786,21,4,17,1,19,29,1,1,1,0,44,1,0,0,0,0,0,0,0,0,0,0,,,
131177,21,3,18,1,10,5,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,,,
25139,169,9,160,1,57,469,4,0,8,0,80,1,0,0,22,0,2,1,38,0,0,9,,,2017-01-28
100855,2,2,0,1,5,9,3,1,5,0,68,1,0,0,0,0,0,0,0,0,0,0,,,
50687,554,35,519,1,155,310,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,,,
214315,149,18,131,1,43,266,14,0,24,0,52,1,0,0,0,0,0,0,0,0,0,0,,,
32627,327,42,285,1,124,1414,42,1,66,0,44,1,0,0,4,0,16,1,13,0,42,0,,2002-09-03,
54614,2,1,1,1,2,3,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,,,
47078,1,1,0,1,1,1,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,,,
457,72,71,1,1,74,74,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,,,
146455,168,1,167,1,79,76,2,0,4,0,48,1,0,0,15,0,0,0,0,0,0,0,,,
97194,65,61,4,1,43,46,0,0,0,0,40,1,0,0,2,0,0,0,0,0,0,0,,,
194495,76,10,66,1,56,39,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,,,
46758,123,34,89,1,103,217,3,0,6,0,84,1,0,0,1,0,0,0,0,0,0,0,,,
226362,7,1,6,1,12,29,0,0,0,0,52,1,0,0,0,0,1,1,0,0,1,0,,2016-02-23,
220555,33,11,22,1,41,395,18,0,49,0,32,1,0,1,0,0,0,0,0,0,0,0,,,
92002,2,2,0,1,2,11,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,,,
35748,162,17,145,1,96,320,5,0,16,0,80,1,0,7,11,0,0,0,0,0,0,0,,,
201928,23,1,22,1,17,132,14,0,21,0,24,1,0,0,0,0,0,0,0,0,0,0,,,
37716,102,96,6,1,176,301,8,0,12,0,28,1,0,0,0,0,0,0,0,0,0,0,,,
199762,208,83,125,1,196,187,23,23,23,0,60,1,0,0,0,0,0,0,0,0,0,0,,,
231193,3,3,0,1,3,6,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,,,
15546,44,28,16,1,35,28,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,,,
92614,69,2,67,1,85,106,3,0,4,0,60,1,0,0,1,0,0,0,0,0,0,0,,,
150721,56,14,42,1,41,51,1,0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,,,
183316,41,15,26,1,27,33,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,,,
189865,130,119,11,1,132,215,10,0,23,0,36,1,0,0,0,0,0,0,0,0,0,0,,,
95002,47,13,34,1,19,50,14,14,14,0,32,1,0,0,0,0,0,0,0,0,0,0,,,
129234,10,1,9,1,22,6,1,1,1,0,56,1,0,0,0,0,0,0,0,0,0,0,,,
181361,61,14,47,1,25,312,11,0,13,0,20,1,0,0,0,0,0,0,0,0,0,0,,,
212334,953,9,944,1,411,736,7,0,13,0,64,1,0,0,175,0,0,0,0,0,0,0,,,
72713,6,6,0,1,7,6,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,,,
46006,108,1,107,1,46,29,0,0,0,0,72,1,0,0,35,0,0,0,0,0,0,0,,,
99858,4,1,3,1,6,1,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,,,
109660,19,3,16,1,15,7,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,,,
138791,15,4,11,1,9,41,9,0,10,0,35,1,0,0,0,0,0,0,0,0,0,0,,,
28861,140,1,139,1,113,116,9,8,10,0,35,1,0,0,0,0,0,0,0,0,0,0,,,
500,44,3,41,1,44,30,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,,,
132141,17,10,7,1,13,972,32,0,57,1,87,1,0,0,1,0,51,1,27,10,0,0,2002-05-04,,
100552,123,50,73,1,77,100,8,8,8,0,55,1,0,0,1,15,0,0,0,0,0,0,,,
107370,3,2,1,1,4,2,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,,,
233461,46,1,45,1,50,47,2,0,4,0,47,1,0,0,0,0,0,0,0,0,0,0,,,
239021,8,1,7,1,10,15,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,,,
62341,97,58,39,1,96,92,3,0,4,0,79,1,0,0,8,0,0,0,0,0,0,0,,,
42643,31,6,25,1,23,39,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,,,
152295,3,1,2,1,4,7,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,,,
27768,1,1,0,1,1,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,,,
188568,122,19,103,1,56,135,3,2,4,0,63,1,0,0,3,0,0,0,0,0,0,0,,,
134716,56,30,26,1,32,87,4,0,6,0,23,1,0,0,0,0,0,0,0,0,0,0,,,
86317,281,33,248,1,220,2131,13,0,38,0,67,1,0,0,0,16,84,1,32,33,0,0,2012-06-09,,
189376,189,35,154,1,130,205,5,0,7,0,59,1,0,0,13,0,0,0,0,0,0,0,,,
212052,168,13,155,1,73,391,8,0,22,0,83,1,0,0,13,5,0,0,0,0,0,0,,,
33401,733,7,726,1,152,1445,40,1,59,0,67,1,0,68,60,0,6,1,4,0,7,0,,2011-08-26,
208040,25,25,0,1,26,43,3,0,4,0,51,1,0,0,0,0,0,0,0,0,0,0,,,
56109,629,12,617,1,284,18827,126,0,607,1,75,1,0,32,104,0,2843,1,3141,12,0,0,1999-02-08,,
24156,12,3,9,1,17,18,9,9,9,0,59,1,0,0,0,0,0,0,0,0,0,0,,,
174858,5,3,2,1,3,0,14,14,14,0,47,1,0,0,0,0,0,0,0,0,0,0,,,
123658,133,1,132,1,90,84,9,4,10,0,67,1,0,4,0,0,0,0,0,0,0,0,,,
236381,35,1,34,1,14,7,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,,,
212558,65,25,40,1,44,83,3,0,5,0,31,1,0,0,0,0,0,0,0,0,0,0,,,
168007,4,4,0,1,2,7,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,,,
19411,1,1,0,1,1,1,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,,,
142997,198,66,132,1,147,118,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,,,
21088,11,9,2,1,12,12,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,,,
123673,35,7,28,1,39,69,3,0,8,0,47,1,0,0,0,0,0,0,0,0,0,0,,,
172019,56,27,29,1,31,164,23,23,23,0,35,1,0,0,0,0,0,0,0,0,0,0,,,
188730,4,2,2,1,2,2,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,,,
171731,408,8,400,1,177,86,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,,,
112226,33,1,32,1,33,89,2,0,2,0,71,1,0,0,0,0,0,0,0,0,0,0,,,
47960,129,38,91,1,55,4622,111,0,201,1,35,1,0,0,0,0,295,1,166,0,0,38,,,2014-09-15
26768,5,2,3,1,5,3,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,,,
205949,1045,35,1010,1,471,1623,17,0,43,0,63,1,0,6,61,0,18,1,13,0,35,0,,2013-07-31,
174719,145,11,134,1,49,460,25,1,28,0,55,1,0,0,42,0,2,1,7,0,11,0,,2012-10-31,
70687,1,1,0,1,2,2,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
204211,4,2,2,1,2,2,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
202333,44,5,39,1,35,23,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,,,
148430,518,5,513,1,289,1336,13,0,43,1,66,1,0,0,0,0,4,1,126,0,0,5,,,2008-09-13
167963,394,134,260,1,226,228,1,0,1,0,38,1,0,0,0,0,0,0,0,0,0,0,,,
65475,28,18,10,1,25,166,25,0,28,0,86,1,0,0,0,0,0,0,0,0,0,0,,,
33866,18,12,6,1,4,3,0,0,0,0,94,1,0,0,0,6,0,0,0,0,0,0,,,
177484,5,4,1,1,4,29,3,1,3,0,42,1,0,0,0,0,0,0,0,0,0,0,,,
211589,113,19,94,1,37,21,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,,,
34275,25,2,23,1,18,33,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,,,
